 -5.385162	 -0.844255	 -0.229118	 0.401877	 -2.380689	 -1.030220
 -5.385122	 -0.844493	 -0.229221	 0.402008	 -2.380668	 -1.030215
 -5.385081	 -0.844731	 -0.229324	 0.402138	 -2.380648	 -1.030209
 -5.385041	 -0.844969	 -0.229427	 0.402269	 -2.380627	 -1.030204
 -5.385001	 -0.845207	 -0.229530	 0.402400	 -2.380606	 -1.030198
 -5.384961	 -0.845445	 -0.229633	 0.402531	 -2.380586	 -1.030193
 -5.384921	 -0.845684	 -0.229736	 0.402662	 -2.380565	 -1.030187
 -5.384880	 -0.845922	 -0.229839	 0.402793	 -2.380545	 -1.030181
 -5.384840	 -0.846160	 -0.229942	 0.402924	 -2.380524	 -1.030176
 -5.384800	 -0.846398	 -0.230045	 0.403055	 -2.380504	 -1.030170
 -5.384759	 -0.846636	 -0.230148	 0.403186	 -2.380483	 -1.030165
 -5.384719	 -0.846874	 -0.230251	 0.403317	 -2.380462	 -1.030159
 -5.384679	 -0.847112	 -0.230354	 0.403448	 -2.380442	 -1.030153
 -5.384638	 -0.847350	 -0.230457	 0.403578	 -2.380421	 -1.030148
 -5.384598	 -0.847588	 -0.230560	 0.403709	 -2.380401	 -1.030142
 -5.384558	 -0.847826	 -0.230663	 0.403840	 -2.380380	 -1.030137
 -5.384517	 -0.848064	 -0.230766	 0.403971	 -2.380359	 -1.030131
 -5.384477	 -0.848302	 -0.230869	 0.404102	 -2.380339	 -1.030125
 -5.384436	 -0.848540	 -0.230972	 0.404233	 -2.380318	 -1.030120
 -5.384396	 -0.848778	 -0.231075	 0.404364	 -2.380298	 -1.030114
 -5.384356	 -0.849016	 -0.231178	 0.404495	 -2.380277	 -1.030109
 -5.384315	 -0.849254	 -0.231281	 0.404626	 -2.380256	 -1.030103
 -5.384275	 -0.849492	 -0.231384	 0.404757	 -2.380236	 -1.030097
 -5.384234	 -0.849730	 -0.231487	 0.404887	 -2.380215	 -1.030092
 -5.384194	 -0.849968	 -0.231590	 0.405018	 -2.380194	 -1.030086
 -5.384153	 -0.850206	 -0.231693	 0.405149	 -2.380174	 -1.030080
 -5.384113	 -0.850444	 -0.231796	 0.405280	 -2.380153	 -1.030075
 -5.384072	 -0.850682	 -0.231899	 0.405411	 -2.380132	 -1.030069
 -5.384032	 -0.850920	 -0.232002	 0.405542	 -2.380112	 -1.030064
 -5.383991	 -0.851158	 -0.232105	 0.405673	 -2.380091	 -1.030058
 -5.383951	 -0.851396	 -0.232208	 0.405804	 -2.380070	 -1.030052
 -5.383910	 -0.851634	 -0.232311	 0.405935	 -2.380050	 -1.030047
 -5.383869	 -0.851872	 -0.232414	 0.406065	 -2.380029	 -1.030041
 -5.383829	 -0.852110	 -0.232517	 0.406196	 -2.380008	 -1.030035
 -5.383788	 -0.852348	 -0.232620	 0.406327	 -2.379987	 -1.030030
 -5.383747	 -0.852586	 -0.232723	 0.406458	 -2.379967	 -1.030024
 -5.383707	 -0.852824	 -0.232826	 0.406589	 -2.379946	 -1.030018
 -5.383666	 -0.853062	 -0.232929	 0.406720	 -2.379925	 -1.030013
 -5.383625	 -0.853300	 -0.233032	 0.406851	 -2.379905	 -1.030007
 -5.383585	 -0.853538	 -0.233135	 0.406982	 -2.379884	 -1.030001
 -5.383544	 -0.853776	 -0.233238	 0.407112	 -2.379863	 -1.029996
 -5.383503	 -0.854014	 -0.233341	 0.407243	 -2.379842	 -1.029990
 -5.383463	 -0.854252	 -0.233444	 0.407374	 -2.379822	 -1.029984
 -5.383422	 -0.854490	 -0.233547	 0.407505	 -2.379801	 -1.029979
 -5.383381	 -0.854728	 -0.233650	 0.407636	 -2.379780	 -1.029973
 -5.383340	 -0.854966	 -0.233753	 0.407767	 -2.379759	 -1.029967
 -5.383300	 -0.855204	 -0.233856	 0.407898	 -2.379738	 -1.029962
 -5.383259	 -0.855442	 -0.233959	 0.408029	 -2.379718	 -1.029956
 -5.383218	 -0.855680	 -0.234062	 0.408159	 -2.379697	 -1.029950
 -5.383177	 -0.855918	 -0.234165	 0.408290	 -2.379676	 -1.029945
 -5.383136	 -0.856156	 -0.234268	 0.408421	 -2.379655	 -1.029939
 -5.383096	 -0.856394	 -0.234371	 0.408552	 -2.379634	 -1.029933
 -5.383055	 -0.856632	 -0.234474	 0.408683	 -2.379614	 -1.029928
 -5.383014	 -0.856870	 -0.234577	 0.408814	 -2.379593	 -1.029922
 -5.382973	 -0.857108	 -0.234680	 0.408945	 -2.379572	 -1.029916
 -5.382932	 -0.857346	 -0.234783	 0.409075	 -2.379551	 -1.029910
 -5.382891	 -0.857584	 -0.234886	 0.409206	 -2.379530	 -1.029905
 -5.382850	 -0.857822	 -0.234989	 0.409337	 -2.379509	 -1.029899
 -5.382809	 -0.858060	 -0.235092	 0.409468	 -2.379489	 -1.029893
 -5.382768	 -0.858298	 -0.235195	 0.409599	 -2.379468	 -1.029888
 -5.382727	 -0.858536	 -0.235298	 0.409730	 -2.379447	 -1.029882
 -5.382686	 -0.858774	 -0.235401	 0.409861	 -2.379426	 -1.029876
 -5.382645	 -0.859012	 -0.235504	 0.409991	 -2.379405	 -1.029870
 -5.382604	 -0.859249	 -0.235607	 0.410122	 -2.379384	 -1.029865
 -5.382563	 -0.859487	 -0.235710	 0.410253	 -2.379363	 -1.029859
 -5.382522	 -0.859725	 -0.235813	 0.410384	 -2.379342	 -1.029853
 -5.382481	 -0.859963	 -0.235916	 0.410515	 -2.379322	 -1.029848
 -5.382440	 -0.860201	 -0.236019	 0.410646	 -2.379301	 -1.029842
 -5.382399	 -0.860439	 -0.236122	 0.410777	 -2.379280	 -1.029836
 -5.382358	 -0.860677	 -0.236225	 0.410907	 -2.379259	 -1.029830
 -5.382317	 -0.860915	 -0.236328	 0.411038	 -2.379238	 -1.029825
 -5.382276	 -0.861153	 -0.236431	 0.411169	 -2.379217	 -1.029819
 -5.382235	 -0.861391	 -0.236534	 0.411300	 -2.379196	 -1.029813
 -5.382194	 -0.861629	 -0.236637	 0.411431	 -2.379175	 -1.029807
 -5.382153	 -0.861867	 -0.236740	 0.411562	 -2.379154	 -1.029802
 -5.382111	 -0.862105	 -0.236843	 0.411692	 -2.379133	 -1.029796
 -5.382070	 -0.862343	 -0.236946	 0.411823	 -2.379112	 -1.029790
 -5.382029	 -0.862580	 -0.237049	 0.411954	 -2.379091	 -1.029784
 -5.381988	 -0.862818	 -0.237152	 0.412085	 -2.379070	 -1.029779
 -5.381947	 -0.863056	 -0.237255	 0.412216	 -2.379049	 -1.029773
 -5.381905	 -0.863294	 -0.237358	 0.412347	 -2.379028	 -1.029767
 -5.381864	 -0.863532	 -0.237461	 0.412477	 -2.379007	 -1.029761
 -5.381823	 -0.863770	 -0.237564	 0.412608	 -2.378986	 -1.029755
 -5.381782	 -0.864008	 -0.237667	 0.412739	 -2.378965	 -1.029750
 -5.381740	 -0.864246	 -0.237770	 0.412870	 -2.378944	 -1.029744
 -5.381699	 -0.864484	 -0.237873	 0.413001	 -2.378923	 -1.029738
 -5.381658	 -0.864722	 -0.237976	 0.413131	 -2.378902	 -1.029732
 -5.381617	 -0.864959	 -0.238079	 0.413262	 -2.378881	 -1.029727
 -5.381575	 -0.865197	 -0.238182	 0.413393	 -2.378860	 -1.029721
 -5.381534	 -0.865435	 -0.238285	 0.413524	 -2.378839	 -1.029715
 -5.381493	 -0.865673	 -0.238388	 0.413655	 -2.378818	 -1.029709
 -5.381451	 -0.865911	 -0.238491	 0.413786	 -2.378797	 -1.029703
 -5.381410	 -0.866149	 -0.238594	 0.413916	 -2.378776	 -1.029698
 -5.381368	 -0.866387	 -0.238697	 0.414047	 -2.378755	 -1.029692
 -5.381327	 -0.866625	 -0.238800	 0.414178	 -2.378734	 -1.029686
 -5.381286	 -0.866862	 -0.238903	 0.414309	 -2.378713	 -1.029680
 -5.381244	 -0.867100	 -0.239006	 0.414440	 -2.378692	 -1.029674
 -5.381203	 -0.867338	 -0.239109	 0.414570	 -2.378671	 -1.029669
 -5.381161	 -0.867576	 -0.239211	 0.414701	 -2.378650	 -1.029663
 -5.381120	 -0.867814	 -0.239314	 0.414832	 -2.378629	 -1.029657
 -5.381078	 -0.868052	 -0.239417	 0.414963	 -2.378608	 -1.029651
 -5.381037	 -0.868290	 -0.239520	 0.415094	 -2.378586	 -1.029645
 -5.380995	 -0.868528	 -0.239623	 0.415225	 -2.378565	 -1.029639
 -5.380954	 -0.868765	 -0.239726	 0.415355	 -2.378544	 -1.029634
 -5.380912	 -0.869003	 -0.239829	 0.415486	 -2.378523	 -1.029628
 -5.380871	 -0.869241	 -0.239932	 0.415617	 -2.378502	 -1.029622
 -5.380829	 -0.869479	 -0.240035	 0.415748	 -2.378481	 -1.029616
 -5.380788	 -0.869717	 -0.240138	 0.415879	 -2.378460	 -1.029610
 -5.380746	 -0.869955	 -0.240241	 0.416009	 -2.378439	 -1.029604
 -5.380704	 -0.870192	 -0.240344	 0.416140	 -2.378417	 -1.029599
 -5.380663	 -0.870430	 -0.240447	 0.416271	 -2.378396	 -1.029593
 -5.380621	 -0.870668	 -0.240550	 0.416402	 -2.378375	 -1.029587
 -5.380579	 -0.870906	 -0.240653	 0.416533	 -2.378354	 -1.029581
 -5.380538	 -0.871144	 -0.240756	 0.416663	 -2.378333	 -1.029575
 -5.380496	 -0.871382	 -0.240859	 0.416794	 -2.378312	 -1.029569
 -5.380454	 -0.871619	 -0.240962	 0.416925	 -2.378290	 -1.029564
 -5.380413	 -0.871857	 -0.241065	 0.417056	 -2.378269	 -1.029558
 -5.380371	 -0.872095	 -0.241168	 0.417186	 -2.378248	 -1.029552
 -5.380329	 -0.872333	 -0.241271	 0.417317	 -2.378227	 -1.029546
 -5.380288	 -0.872571	 -0.241374	 0.417448	 -2.378206	 -1.029540
 -5.380246	 -0.872809	 -0.241477	 0.417579	 -2.378184	 -1.029534
 -5.380204	 -0.873046	 -0.241580	 0.417710	 -2.378163	 -1.029528
 -5.380162	 -0.873284	 -0.241683	 0.417840	 -2.378142	 -1.029523
 -5.380121	 -0.873522	 -0.241785	 0.417971	 -2.378121	 -1.029517
 -5.380079	 -0.873760	 -0.241888	 0.418102	 -2.378100	 -1.029511
 -5.380037	 -0.873998	 -0.241991	 0.418233	 -2.378078	 -1.029505
 -5.379995	 -0.874235	 -0.242094	 0.418364	 -2.378057	 -1.029499
 -5.379953	 -0.874473	 -0.242197	 0.418494	 -2.378036	 -1.029493
 -5.379911	 -0.874711	 -0.242300	 0.418625	 -2.378015	 -1.029487
 -5.379870	 -0.874949	 -0.242403	 0.418756	 -2.377993	 -1.029481
 -5.379828	 -0.875187	 -0.242506	 0.418887	 -2.377972	 -1.029475
 -5.379786	 -0.875425	 -0.242609	 0.419017	 -2.377951	 -1.029470
 -5.379744	 -0.875662	 -0.242712	 0.419148	 -2.377929	 -1.029464
 -5.379702	 -0.875900	 -0.242815	 0.419279	 -2.377908	 -1.029458
 -5.379660	 -0.876138	 -0.242918	 0.419410	 -2.377887	 -1.029452
 -5.379618	 -0.876376	 -0.243021	 0.419540	 -2.377866	 -1.029446
 -5.379576	 -0.876613	 -0.243124	 0.419671	 -2.377844	 -1.029440
 -5.379534	 -0.876851	 -0.243227	 0.419802	 -2.377823	 -1.029434
 -5.379492	 -0.877089	 -0.243330	 0.419933	 -2.377802	 -1.029428
 -5.379450	 -0.877327	 -0.243433	 0.420064	 -2.377780	 -1.029422
 -5.379408	 -0.877565	 -0.243536	 0.420194	 -2.377759	 -1.029416
 -5.379366	 -0.877802	 -0.243639	 0.420325	 -2.377738	 -1.029410
 -5.379324	 -0.878040	 -0.243741	 0.420456	 -2.377716	 -1.029405
 -5.379282	 -0.878278	 -0.243844	 0.420587	 -2.377695	 -1.029399
 -5.379240	 -0.878516	 -0.243947	 0.420717	 -2.377674	 -1.029393
 -5.379198	 -0.878753	 -0.244050	 0.420848	 -2.377652	 -1.029387
 -5.379156	 -0.878991	 -0.244153	 0.420979	 -2.377631	 -1.029381
 -5.379114	 -0.879229	 -0.244256	 0.421110	 -2.377610	 -1.029375
 -5.379072	 -0.879467	 -0.244359	 0.421240	 -2.377588	 -1.029369
 -5.379030	 -0.879704	 -0.244462	 0.421371	 -2.377567	 -1.029363
 -5.378987	 -0.879942	 -0.244565	 0.421502	 -2.377545	 -1.029357
 -5.378945	 -0.880180	 -0.244668	 0.421633	 -2.377524	 -1.029351
 -5.378903	 -0.880418	 -0.244771	 0.421763	 -2.377503	 -1.029345
 -5.378861	 -0.880656	 -0.244874	 0.421894	 -2.377481	 -1.029339
 -5.378819	 -0.880893	 -0.244977	 0.422025	 -2.377460	 -1.029333
 -5.378777	 -0.881131	 -0.245080	 0.422156	 -2.377438	 -1.029327
 -5.378734	 -0.881369	 -0.245183	 0.422286	 -2.377417	 -1.029321
 -5.378692	 -0.881606	 -0.245286	 0.422417	 -2.377396	 -1.029315
 -5.378650	 -0.881844	 -0.245388	 0.422548	 -2.377374	 -1.029309
 -5.378608	 -0.882082	 -0.245491	 0.422679	 -2.377353	 -1.029303
 -5.378565	 -0.882320	 -0.245594	 0.422809	 -2.377331	 -1.029298
 -5.378523	 -0.882557	 -0.245697	 0.422940	 -2.377310	 -1.029292
 -5.378481	 -0.882795	 -0.245800	 0.423071	 -2.377288	 -1.029286
 -5.378438	 -0.883033	 -0.245903	 0.423202	 -2.377267	 -1.029280
 -5.378396	 -0.883271	 -0.246006	 0.423332	 -2.377245	 -1.029274
 -5.378354	 -0.883508	 -0.246109	 0.423463	 -2.377224	 -1.029268
 -5.378311	 -0.883746	 -0.246212	 0.423594	 -2.377203	 -1.029262
 -5.378269	 -0.883984	 -0.246315	 0.423724	 -2.377181	 -1.029256
 -5.378227	 -0.884221	 -0.246418	 0.423855	 -2.377160	 -1.029250
 -5.378184	 -0.884459	 -0.246521	 0.423986	 -2.377138	 -1.029244
 -5.378142	 -0.884697	 -0.246624	 0.424117	 -2.377117	 -1.029238
 -5.378100	 -0.884935	 -0.246726	 0.424247	 -2.377095	 -1.029232
 -5.378057	 -0.885172	 -0.246829	 0.424378	 -2.377074	 -1.029226
 -5.378015	 -0.885410	 -0.246932	 0.424509	 -2.377052	 -1.029220
 -5.377972	 -0.885648	 -0.247035	 0.424640	 -2.377031	 -1.029214
 -5.377930	 -0.885885	 -0.247138	 0.424770	 -2.377009	 -1.029208
 -5.377887	 -0.886123	 -0.247241	 0.424901	 -2.376987	 -1.029202
 -5.377845	 -0.886361	 -0.247344	 0.425032	 -2.376966	 -1.029196
 -5.377802	 -0.886599	 -0.247447	 0.425162	 -2.376944	 -1.029190
 -5.377760	 -0.886836	 -0.247550	 0.425293	 -2.376923	 -1.029184
 -5.377717	 -0.887074	 -0.247653	 0.425424	 -2.376901	 -1.029178
 -5.377675	 -0.887312	 -0.247756	 0.425555	 -2.376880	 -1.029172
 -5.377632	 -0.887549	 -0.247859	 0.425685	 -2.376858	 -1.029166
 -5.377590	 -0.887787	 -0.247962	 0.425816	 -2.376837	 -1.029160
 -5.377547	 -0.888025	 -0.248064	 0.425947	 -2.376815	 -1.029154
 -5.377504	 -0.888262	 -0.248167	 0.426077	 -2.376793	 -1.029148
 -5.377462	 -0.888500	 -0.248270	 0.426208	 -2.376772	 -1.029141
 -5.377419	 -0.888738	 -0.248373	 0.426339	 -2.376750	 -1.029135
 -5.377377	 -0.888975	 -0.248476	 0.426470	 -2.376729	 -1.029129
 -5.377334	 -0.889213	 -0.248579	 0.426600	 -2.376707	 -1.029123
 -5.377291	 -0.889451	 -0.248682	 0.426731	 -2.376685	 -1.029117
 -5.377249	 -0.889688	 -0.248785	 0.426862	 -2.376664	 -1.029111
 -5.377206	 -0.889926	 -0.248888	 0.426992	 -2.376642	 -1.029105
 -5.377163	 -0.890164	 -0.248991	 0.427123	 -2.376621	 -1.029099
 -5.377120	 -0.890401	 -0.249094	 0.427254	 -2.376599	 -1.029093
 -5.377078	 -0.890639	 -0.249196	 0.427385	 -2.376577	 -1.029087
 -5.377035	 -0.890877	 -0.249299	 0.427515	 -2.376556	 -1.029081
 -5.376992	 -0.891114	 -0.249402	 0.427646	 -2.376534	 -1.029075
 -5.376949	 -0.891352	 -0.249505	 0.427777	 -2.376512	 -1.029069
 -5.376907	 -0.891590	 -0.249608	 0.427907	 -2.376491	 -1.029063
 -5.376864	 -0.891827	 -0.249711	 0.428038	 -2.376469	 -1.029057
 -5.376821	 -0.892065	 -0.249814	 0.428169	 -2.376447	 -1.029051
 -5.376778	 -0.892303	 -0.249917	 0.428299	 -2.376426	 -1.029045
 -5.376735	 -0.892540	 -0.250020	 0.428430	 -2.376404	 -1.029039
 -5.376693	 -0.892778	 -0.250123	 0.428561	 -2.376382	 -1.029032
